Date,Year,Month,Day,Month_Name,Season,City,State,Event_Name,Corps_Count
1980-08-10,1980,08,10,August,Summer,Cary,NC,"Cary, NC",7
1980-08-10,1980,08,10,August,Summer,Mendota,IL,"Mendota, IL",6
1980-08-11,1980,08,11,August,Summer,Charlotte,NC,"Charlotte, NC",6
1980-08-11,1980,08,11,August,Summer,Jacksonville,AL,"Jacksonville, AL",7
1980-08-11,1980,08,11,August,Summer,Sevierville,TN,"Sevierville, TN",8
1980-08-12,1980,08,12,August,Summer,Greenville,SC,"Greenville, SC",7
1980-08-13,1980,08,13,August,Summer,Birmingham,AL,"DCI All-Girl/A Class World Championship Prelims",21
1980-08-15,1980,08,15,August,Summer,Birmingham,AL,"DCI All-Girl/A Class World Championship Finals",11
1980-08-15,1980,08,15,August,Summer,Birmingham,AL,"DCI Open Class World Championship Prelims",44
1980-08-16,1980,08,16,August,Summer,Birmingham,AL,"DCI Open Class World Championship Finals",12
1980-08-16,1980,08,16,August,Summer,Boston,MA,"American Legion Championships",9
1980-08-16,1980,08,16,August,Summer,Chicago,IL,"VFW Nationals",10
1980-08-22,1980,08,22,August,Summer,Toronto,Ontario,"Canadian Nationals",15
1980-08-23,1980,08,23,August,Summer,Bridgeport,CT,"Bridgeport, CT",6
1980-08-23,1980,08,23,August,Summer,Jonquière,Quebec,"Jonquière, Quebec",19
1980-08-23,1980,08,23,August,Summer,Williamsport,PA,"Williamsport, PA",5
1980-08-24,1980,08,24,August,Summer,Boonton,NJ,"Boonton, NJ",5
1980-08-31,1980,08,31,August,Summer,Hershey,PA,"DCA Open Class World Championship Prelims",17
1980-08-31,1980,08,31,August,Summer,Hershey,PA,"DCA Open Class World Championship Finals",10
1981-05-28,1981,05,28,May,Spring,Clifton,NJ,"DCA Clifton",4
1981-05-30,1981,05,30,May,Spring,Gloversville,NY,"DCA Gloversville",5
1981-06-06,1981,06,06,June,Summer,Hamden,CT,"Hamden, CT",5
1981-06-06,1981,06,06,June,Summer,LaCrosse,WI,"LaCrosse, WI",5
1981-06-06,1981,06,06,June,Summer,Mechanicsburg,PA,"Mechanicsburg, PA",3
1981-06-07,1981,06,07,June,Summer,Decorah,IA,"Decorah, IA",7
1981-06-12,1981,06,12,June,Summer,Dubuque,IA,"Dubuque, IA",6
1981-06-13,1981,06,13,June,Summer,Dubois,PA,"Dubois, PA",6
1981-06-13,1981,06,13,June,Summer,Lowell,MA,"Lowell, MA",6
1981-06-13,1981,06,13,June,Summer,Park Ridge,IL,"Park Ridge, IL",10
1981-06-14,1981,06,14,June,Summer,Green Bay,WI,"Green Bay, WI",9
1981-06-20,1981,06,20,June,Summer,Canton,IL,"Canton, IL",6
1981-06-20,1981,06,20,June,Summer,Hershey,PA,"Hershey, PA",5
1981-06-20,1981,06,20,June,Summer,Lynn,MA,"Lynn, MA",4
1981-06-20,1981,06,20,June,Summer,Milwaukee,WI,"Milwaukee, WI",4
1981-06-21,1981,06,21,June,Summer,Geneseo,IL,"Geneseo, IL",6
1981-06-23,1981,06,23,June,Summer,Salem,OR,"Salem, OR",5
1981-06-23,1981,06,23,June,Summer,Shreveport,LA,"Shreveport, LA",7
1981-06-24,1981,06,24,June,Summer,Houston,TX,"Houston, TX",7
1981-06-25,1981,06,25,June,Summer,Cary,NC,"Cary, NC",6
1981-06-25,1981,06,25,June,Summer,Tacoma,WA,"Tacoma, WA",7
1981-06-26,1981,06,26,June,Summer,Atlanta,GA,"Atlanta, GA",8
1981-06-26,1981,06,26,June,Summer,Austin,TX,"Austin, TX",7
1981-06-26,1981,06,26,June,Summer,Burien,WA,"Burien, WA",8
1981-06-26,1981,06,26,June,Summer,Denver,CO,"Drums Along the Rockies (Night 1)",8
1981-06-27,1981,06,27,June,Summer,Birmingham,AL,"Birmingham, AL",9
1981-06-27,1981,06,27,June,Summer,Bridgeport,CT,"Bridgeport, CT",5
1981-06-27,1981,06,27,June,Summer,Dallas,TX,"Dallas, TX",8
1981-06-27,1981,06,27,June,Summer,Denver,CO,"Drums Along the Rockies (Night 2)",8
1981-06-27,1981,06,27,June,Summer,Ferguson,MI,"Ferguson, MI",6
1981-06-27,1981,06,27,June,Summer,Longview,WA,"Longview, WA",5
1981-06-28,1981,06,28,June,Summer,Seattle,WA,"Seattle, WA",6
1981-06-28,1981,06,28,June,Summer,Springfield,IL,"Springfield, IL",6
1981-06-29,1981,06,29,June,Summer,Huntsville,AL,"Huntsville, AL",8
1981-06-29,1981,06,29,June,Summer,Tulsa,OK,"Tulsa, OK",6
1981-06-30,1981,06,30,June,Summer,Kansas City,MO,"Kansas City, MO",8
1981-06-30,1981,06,30,June,Summer,Montgomery,AL,"Montgomery, AL",6
1981-06-30,1981,06,30,June,Summer,Sevierville,TN,"Sevierville, TN",6
1981-07-01,1981,07,01,July,Summer,Stockton,CA,"Stockton, CA",7
1981-07-02,1981,07,02,July,Summer,Lafayette,IN,"Lafayette, IN",7
1981-07-02,1981,07,02,July,Summer,San Jose,CA,"San Jose, CA",9
1981-07-03,1981,07,03,July,Summer,Tampa Bay,FL,"Tampa Bay, FL",4
1981-07-03,1981,07,03,July,Summer,Wheaton,IL,"Wheaton, IL",6
1981-07-03,1981,07,03,July,Summer,Whitewater,WI,"Whitewater, WI",8
1981-07-04,1981,07,04,July,Summer,Clinton,IA,"Clinton, IA",5
1981-07-04,1981,07,04,July,Summer,Monterey,CA,"Monterey, CA",8
1981-07-04,1981,07,04,July,Summer,Mount Prospect,IL,"Mount Prospect, IL",5
1981-07-04,1981,07,04,July,Summer,New Berlin,WI,"New Berlin, WI",7
1981-07-04,1981,07,04,July,Summer,Port Huron,MI,"Port Huron, MI",5
1981-07-04,1981,07,04,July,Summer,Racine,WI,"Racine, WI",5
1981-07-04,1981,07,04,July,Summer,Warren,PA,"Warren, PA",4
1981-07-05,1981,07,05,July,Summer,Bensenville,IL,"Bensenville, IL",5
1981-07-05,1981,07,05,July,Summer,Dixon,IA,"Dixon, IA",6
1981-07-05,1981,07,05,July,Summer,East Troy,WI,"East Troy, WI",6
1981-07-05,1981,07,05,July,Summer,Los Angeles,CA,"Los Angeles, CA",10
1981-07-05,1981,07,05,July,Summer,Madison,WI,"Madison, WI",6
1981-07-05,1981,07,05,July,Summer,Miami,FL,"Miami, FL",5
1981-07-05,1981,07,05,July,Summer,Rochester,NY,"Rochester, NY",4
1981-07-06,1981,07,06,July,Summer,Valdosta,GA,"Valdosta, GA",5
1981-07-07,1981,07,07,July,Summer,Columbia,SC,"Columbia, SC",6
1981-07-08,1981,07,08,July,Summer,Charlotte,NC,"Charlotte, NC",5
1981-07-08,1981,07,08,July,Summer,Malden,MA,"Malden, MA",7
1981-07-10,1981,07,10,July,Summer,Fort Wayne,IN,"Fort Wayne, IN",5
1981-07-10,1981,07,10,July,Summer,Garfield,NJ,"Garfield, NJ",5
1981-07-10,1981,07,10,July,Summer,Westminster,MD,"Westminster, MD",5
1981-07-11,1981,07,11,July,Summer,Allentown,PA,"DCI East Championship Prelims",19
1981-07-11,1981,07,11,July,Summer,Allentown,PA,"DCI East Championship Finals",12
1981-07-11,1981,07,11,July,Summer,Grand Rapids,MI,"Grand Rapids, MI",6
1981-07-11,1981,07,11,July,Summer,Meadowlands,NJ,"Meadowlands, NJ",6
1981-07-12,1981,07,12,July,Summer,Bridgeport,CT,"Bridgeport, CT",5
1981-07-12,1981,07,12,July,Summer,Racine,WI,"Racine, WI",6
1981-07-12,1981,07,12,July,Summer,Saginaw,MI,"Saginaw, MI",7
1981-07-17,1981,07,17,July,Summer,Salinas,CA,"Salinas, CA",3
1981-07-18,1981,07,18,July,Summer,Carlisle,PA,"Carlisle, PA",5
1981-07-18,1981,07,18,July,Summer,Etobicoke,Ontario,"Etobicoke, Ontario",3
1981-07-18,1981,07,18,July,Summer,Kankakee,IL,"Kankakee, IL",7
1981-07-18,1981,07,18,July,Summer,Port Washington,WI,"Port Washington, WI",4
1981-07-18,1981,07,18,July,Summer,Providence,RI,"Providence, RI",4
1981-07-18,1981,07,18,July,Summer,Titusville,PA,"Titusville, PA",4
1981-07-19,1981,07,19,July,Summer,Kewanee,IL,"Kewanee, IL",7
1981-07-19,1981,07,19,July,Summer,Kitchner,Ontario,"Kitchner, Ontario",3
1981-07-21,1981,07,21,July,Summer,Bustine,CA,"Bustine, CA",4
1981-07-24,1981,07,24,July,Summer,Corning,NY,"Corning, NY",5
1981-07-24,1981,07,24,July,Summer,Fulton,MS,"Fulton, MS",6
1981-07-24,1981,07,24,July,Summer,Madison,WI,"Madison, WI",6
1981-07-24,1981,07,24,July,Summer,Sacramento,CA,"Sacramento, CA",8
1981-07-25,1981,07,25,July,Summer,DeKalb,IL,"DCM Prelims",26
1981-07-25,1981,07,25,July,Summer,Ithaca,NY,"DCE Prelims",26
1981-07-25,1981,07,25,July,Summer,DeKalb,IL,"DCM Finals",10
1981-07-25,1981,07,25,July,Summer,Ithaca,NY,"DCE Finals",10
1981-07-25,1981,07,25,July,Summer,Scranton,PA,"Scranton, PA",6
1981-07-25,1981,07,25,July,Summer,Wesson,MS,"Wesson, MS",6
1981-07-26,1981,07,26,July,Summer,Derby,CT,"Derby, CT",5
1981-07-26,1981,07,26,July,Summer,Dolton,IL,"Dolton, IL",5
1981-08-01,1981,08,01,August,Summer,Columbus,OH,"U.S. Open Finals",10
1981-08-01,1981,08,01,August,Summer,Marion,OH,"U.S. Open Prelims",17
1981-08-01,1981,08,01,August,Summer,Rochester,NY,"Rochester, NY",10
1981-08-02,1981,08,02,August,Summer,Cedar Rapids,IA,"Cedar Rapids, IA",6
1981-08-02,1981,08,02,August,Summer,Dayton,OH,"Dayton, OH",7
1981-08-03,1981,08,03,August,Summer,Fort Madison,IA,"Fort Madison, IA",5
1981-08-03,1981,08,03,August,Summer,Sioux City,IA,"Sioux City, IA",5
1981-08-04,1981,08,04,August,Summer,Toledo,OH,"Toledo, OH",23
1981-08-05,1981,08,05,August,Summer,Minneapolis,MN,"Minneapolis, MN",5
1981-08-06,1981,08,06,August,Summer,Stillwater,MN,"Stillwater, MN",8
1981-08-07,1981,08,07,August,Summer,Indianapolis,IN,"Indianapolis, IN",6
1981-08-07,1981,08,07,August,Summer,Racine,WI,"Racine, WI",7
1981-08-07,1981,08,07,August,Summer,Rockford,IL,"Rockford, IL",7
1981-08-08,1981,08,08,August,Summer,Lewisburg,PA,"Lewisburg, PA",8
1981-08-08,1981,08,08,August,Summer,Whitewater,WI,"DCI Midwest Championship Prelims",27
1981-08-08,1981,08,08,August,Summer,Whitewater,WI,"DCI Midwest Championship Finals",12
1981-08-09,1981,08,09,August,Summer,Alton,IL,"Alton, IL",8
1981-08-09,1981,08,09,August,Summer,East Rutherford,NJ,"East Rutherford, NJ",7
1981-08-09,1981,08,09,August,Summer,Mendota,IL,"Mendota, IL",7
1981-08-10,1981,08,10,August,Summer,Cincinnati,OH,"Cincinnati, OH",7
1981-08-10,1981,08,10,August,Summer,Columbus,OH,"Columbus, OH",7
1981-08-10,1981,08,10,August,Summer,Ottawa,OH,"Ottawa, OH",6
1981-08-10,1981,08,10,August,Summer,Sevierville,TN,"Sevierville, TN",7
1981-08-11,1981,08,11,August,Summer,Louisville,KY,"Louisville, KY",7
1981-08-11,1981,08,11,August,Summer,South Pittsburgh,TN,"South Pittsburgh, TN",7
1981-08-12,1981,08,12,August,Summer,Butler,PA,"American International Prelims",14
1981-08-12,1981,08,12,August,Summer,Butler,PA,"American International Finals",12
1981-08-12,1981,08,12,August,Summer,Cullowhee,NC,"Cullowhee, NC",8
1981-08-13,1981,08,13,August,Summer,Lansdale,PA,"Lansdale, PA",6
1981-08-14,1981,08,14,August,Summer,Bayonne,NJ,"Bayonne, NJ",5
1981-08-14,1981,08,14,August,Summer,Ypsilanti,MI,"DCI North Prelims",24
1981-08-14,1981,08,14,August,Summer,Ypsilanti,MI,"DCI North Finals",10
1981-08-15,1981,08,15,August,Summer,Erie,PA,"Erie, PA",2
1981-08-15,1981,08,15,August,Summer,Kitchener,Ontario,"Kitchener, Ontario",7
1981-08-15,1981,08,15,August,Summer,Lynn,MA,"Lynn, MA",28
1981-08-16,1981,08,16,August,Summer,Bloomfield,NJ,"Bloomfield, NJ",6
1981-08-16,1981,08,16,August,Summer,Boston,MA,"CYO Nationals",12
1981-08-16,1981,08,16,August,Summer,Hamilton,Ontario,"DCI Canada Prelims",24
1981-08-16,1981,08,16,August,Summer,Hamilton,Ontario,"DCI Canada Finals",10
1981-08-16,1981,08,19,August,Summer,Montreal,Quebec,"DCI All-Girl/A Class World Championship Prelims",49
1981-08-18,1981,08,18,August,Summer,Philadelphia,PA,"VFW Nationals",8
1981-08-19,1981,08,21,August,Summer,Montreal,Quebec,"DCI Open Class World Championship Prelims",49
1981-08-20,1981,08,20,August,Summer,Montreal,Quebec,"DCI All-Girl/A Class World Championship Finals",10
1981-08-22,1981,08,22,August,Summer,Montreal,Quebec,"DCI Open Class World Championship Finals",12
1981-08-22,1981,08,22,August,Summer,Oil City,PA,"Oil City, PA",10
1981-08-28,1981,08,28,August,Summer,Drummond,Quebec,"Drummond, Quebec",38
1981-08-29,1981,08,29,August,Summer,Bridgeport,PA,"Bridgeport, PA",6
1981-09-06,1981,09,06,September,Fall,Philadelphia,PA,"DCA Open Class World Championship Prelims",18
1981-09-06,1981,09,06,September,Fall,Philadelphia,PA,"DCA Open Class World Championship Finals",10
1982-06-05,1982,06,05,June,Summer,LaCrosse,WI,"LaCrosse, WI",4
1982-06-06,1982,06,06,June,Summer,Webster City,IA,"Webster City, IA",5
1982-06-06,1982,06,06,June,Summer,Whitewater,WI,"Whitewater, WI",4
1982-06-12,1982,06,12,June,Summer,Appleton,WI,"Appleton, WI",7
1982-06-12,1982,06,12,June,Summer,Chicago,IL,"Chicago, IL",5
1982-06-12,1982,06,12,June,Summer,Lynn,MA,"Lynn, MA",5
1982-06-12,1982,06,12,June,Summer,Ramsey,NJ,"Ramsey, NJ",5
1982-06-12,1982,06,12,June,Summer,Rome,NY,"Rome, NY",5
1982-06-12,1982,06,12,June,Summer,Saratoga Springs,NY,"Saratoga Springs, NY",6
1982-06-13,1982,06,13,June,Summer,Findlay,OH,"Findlay, OH",6
1982-06-13,1982,06,13,June,Summer,Oshkosh,WI,"Oshkosh, WI",7
1982-06-13,1982,06,13,June,Summer,San Pablo,CA,"San Pablo, CA",4
1982-06-13,1982,06,13,June,Summer,Woonsocket,RI,"Woonsocket, RI",5
1982-06-17,1982,06,17,June,Summer,Opelika,AL,"Opelika, AL",6
1982-06-18,1982,06,18,June,Summer,Columbia,TN,"Columbia, TN",7
1982-06-18,1982,06,18,June,Summer,Maumee,OH,"Maumee, OH",7
1982-06-18,1982,06,18,June,Summer,McLeansboro,IL,"McLeansboro, IL",5
1982-06-19,1982,06,19,June,Summer,Boston,MA,"Boston, MA",5
1982-06-19,1982,06,19,June,Summer,Canton,IL,"Canton, IL",5
1982-06-19,1982,06,19,June,Summer,Cleveland,OH,"Cleveland, OH",3
1982-06-19,1982,06,19,June,Summer,Ferguson,MI,"Ferguson, MI",6
1982-06-19,1982,06,19,June,Summer,Hershey,PA,"Hershey, PA",7
1982-06-19,1982,06,19,June,Summer,Memphis,TN,"Memphis, TN",6
1982-06-19,1982,06,19,June,Summer,New Haven,CT,"New Haven, CT",3
1982-06-19,1982,06,19,June,Summer,Saginaw,MI,"Saginaw, MI",7
1982-06-20,1982,06,20,June,Summer,East Lyme,CT,"East Lyme, CT",4
1982-06-20,1982,06,20,June,Summer,Geneseo,IL,"Geneseo, IL",5
1982-06-20,1982,06,20,June,Summer,Grand Rapids,MI,"Grand Rapids, MI",7
1982-06-20,1982,06,20,June,Summer,Ramsey,NJ,"Ramsey, NJ",5
1982-06-23,1982,06,23,June,Summer,Boulder,CO,"Boulder, CO",6
1982-06-24,1982,06,24,June,Summer,Montrose,CO,"Montrose, CO",5
1982-06-26,1982,06,26,June,Summer,Bridgeport,CT,"Bridgeport, CT",6
1982-06-26,1982,06,26,June,Summer,Mechanicsburg,PA,"Mechanicsburg, PA",5
1982-06-26,1982,06,26,June,Summer,North Hunterdon,NJ,"North Hunterdon, NJ",5
1982-06-26,1982,06,26,June,Summer,Riverside,CA,"Riverside, CA",10
1982-06-26,1982,06,26,June,Summer,Rockford,IL,"Rockford, IL",6
1982-06-27,1982,06,27,June,Summer,Burke,VA,"Burke, VA",5
1982-06-27,1982,06,27,June,Summer,Los Angeles,CA,"Los Angeles, CA",10
1982-06-27,1982,06,27,June,Summer,Madison,WI,"Madison, WI",6
1982-06-28,1982,06,28,June,Summer,Alton,IL,"Alton, IL",8
1982-06-29,1982,06,29,June,Summer,Raleigh,NC,"Raleigh, NC",6
1982-06-29,1982,06,29,June,Summer,Terre Haute,IN,"Terre Haute, IN",7
1982-06-30,1982,06,30,June,Summer,Springfield,MO,"Springfield, MO",6
1982-07-01,1982,07,01,July,Summer,Charlotte,NC,"Charlotte, NC",7
1982-07-01,1982,07,01,July,Summer,Columbus,OH,"Columbus, OH",8
1982-07-01,1982,07,01,July,Summer,Fresno,CA,"Fresno, CA",8
1982-07-02,1982,07,02,July,Summer,Cincinnati,OH,"Cincinnati, OH",7
1982-07-02,1982,07,02,July,Summer,Columbia,SC,"Columbia, SC",7
1982-07-02,1982,07,02,July,Summer,Monterey,CA,"Monterey, CA",9
1982-07-02,1982,07,02,July,Summer,Shreveport,LA,"Shreveport, LA",6
1982-07-03,1982,07,03,July,Summer,Atlanta,GA,"Atlanta, GA",7
1982-07-03,1982,07,03,July,Summer,Houston,TX,"Houston, TX",7
1982-07-03,1982,07,03,July,Summer,Hudson,WI,"Hudson, WI",6
1982-07-03,1982,07,03,July,Summer,Port Huron,MI,"Port Huron, MI",6
1982-07-03,1982,07,03,July,Summer,San Jose,CA,"San Jose, CA",9
1982-07-03,1982,07,03,July,Summer,Wheaton,IL,"Wheaton, IL",6
1982-07-04,1982,07,04,July,Summer,Champaign,IL,"Champaign, IL",5
1982-07-04,1982,07,04,July,Summer,East Troy,WI,"East Troy, WI",4
1982-07-04,1982,07,04,July,Summer,Kitchner,Ontario,"Kitchner, Ontario",7
1982-07-04,1982,07,04,July,Summer,Saint Paul,MN,"Saint Paul, MN",5
1982-07-04,1982,07,04,July,Summer,Stockton,CA,"Stockton, CA",9
1982-07-04,1982,07,04,July,Summer,Waterloo,Ontario,"Waterloo, Ontario",7
1982-07-05,1982,07,05,July,Summer,Dixon,IL,"Dixon, IL",4
1982-07-05,1982,07,05,July,Summer,Montgomery,AL,"Montgomery, AL",5
1982-07-05,1982,07,05,July,Summer,New Berlin,WI,"New Berlin, WI",6
1982-07-05,1982,07,05,July,Summer,Pensacola,FL,"Pensacola, FL",7
1982-07-06,1982,07,06,July,Summer,Austin,TX,"Austin, TX",6
1982-07-06,1982,07,06,July,Summer,Huntsville,AL,"Huntsville, AL",6
1982-07-06,1982,07,06,July,Summer,Montreal,Quebec,"Montreal, Quebec",7
1982-07-06,1982,07,06,July,Summer,Valdosta,GA,"Valdosta, GA",7
1982-07-07,1982,07,07,July,Summer,Brunswick,ME,"Brunswick, ME",6
1982-07-07,1982,07,07,July,Summer,Sevierville,TN,"Sevierville, TN",7
1982-07-08,1982,07,08,July,Summer,Cullowhee,NC,"Cullowhee, NC",12
1982-07-08,1982,07,08,July,Summer,Dallas,TX,"Dallas, TX",6
1982-07-08,1982,07,08,July,Summer,Malden,MA,"Malden, MA",14
1982-07-08,1982,07,08,July,Summer,Ogden,UT,"Ogden, UT",12
1982-07-08,1982,07,08,July,Summer,Portland,OR,"Portland, OR",5
1982-07-09,1982,07,09,July,Summer,Allentown,PA,"DCI East Championship Finals (A Class)",17
1982-07-09,1982,07,09,July,Summer,Flint,MI,"Flint, MI",6
1982-07-09,1982,07,09,July,Summer,Garfield,NJ,"Garfield, NJ",5
1982-07-09,1982,07,09,July,Summer,Salem,OR,"Salem, OR",7
1982-07-09,1982,07,09,July,Summer,Tulsa,OK,"Tulsa, OK",6
1982-07-09,1982,07,09,July,Summer,Westminster,MD,"Westminster, MD",7
1982-07-10,1982,07,10,July,Summer,Allentown,PA,"DCI East Championship Prelims (Open Class)",21
1982-07-10,1982,07,10,July,Summer,Allentown,PA,"DCI East Championship Finals (Open Class)",12
1982-07-10,1982,07,10,July,Summer,Denver,CO,"Drums Along the Rockies",10
1982-07-10,1982,07,10,July,Summer,Meadowlands,NJ,"Meadowlands, NJ",6
1982-07-11,1982,07,11,July,Summer,Fort Wayne,IN,"Fort Wayne, IN",6
1982-07-11,1982,07,11,July,Summer,Fox Lake,IL,"Fox Lake, IL",8
1982-07-11,1982,07,11,July,Summer,Great Bend,KS,"Great Bend, KS",6
1982-07-12,1982,07,12,July,Summer,Kansas,MI,"Kansas, MI",6
1982-07-12,1982,07,12,July,Summer,Spartanburg,SC,"Spartanburg, SC",6
1982-07-13,1982,07,13,July,Summer,Omaha,NE,"Omaha, NE",6
1982-07-13,1982,07,13,July,Summer,South Pittsburgh,PA,"South Pittsburgh, PA",7
1982-07-16,1982,07,16,July,Summer,Salinas,CA,"Salinas, CA",5
1982-07-17,1982,07,17,July,Summer,Carlisle,PA,"Carlisle, PA",6
1982-07-17,1982,07,17,July,Summer,Clifton,NJ,"Clifton, NJ",4
1982-07-17,1982,07,17,July,Summer,Kankakee,IL,"Kankakee, IL",5
1982-07-17,1982,07,17,July,Summer,Minneapolis,MN,"Minneapolis, MN",4
1982-07-17,1982,07,17,July,Summer,Modesto,CA,"Modesto, CA",8
1982-07-17,1982,07,17,July,Summer,Titusville,PA,"Titusville, PA",6
1982-07-17,1982,07,17,July,Summer,Utica,NY,"Utica, NY",6
1982-07-18,1982,07,18,July,Summer,Bayonne,NJ,"Bayonne, NJ",5
1982-07-18,1982,07,18,July,Summer,Fon du Lac,WI,"Fon du Lac, WI",6
1982-07-18,1982,07,18,July,Summer,San Jose,CA,"San Jose, CA",6
1982-07-18,1982,07,18,July,Summer,Shelton,CT,"Shelton, CT",6
1982-07-18,1982,07,18,July,Summer,Stillwater,MN,"Stillwater, MN",4
1982-07-21,1982,07,21,July,Summer,Gustine,CA,"Gustine, CA",3
1982-07-23,1982,07,23,July,Summer,Arlington Heights,IL,"Arlington Heights, IL",7
1982-07-23,1982,07,23,July,Summer,Corning,NY,"Corning, NY",5
1982-07-23,1982,07,23,July,Summer,Madison,WI,"Madison, WI",5
1982-07-23,1982,07,23,July,Summer,Sacramento,CA,"Sacramento, CA",8
1982-07-24,1982,07,24,July,Summer,Concord,CA,"Concord, CA",9
1982-07-24,1982,07,24,July,Summer,DeKalb,IL,"DCM Prelims",27
1982-07-24,1982,07,24,July,Summer,DeKalb,IL,"DCM Finals",10
1982-07-24,1982,07,24,July,Summer,Erie,PA,"Erie, PA",5
1982-07-24,1982,07,24,July,Summer,Fulton,NY,"Fulton, NY",6
1982-07-24,1982,07,24,July,Summer,Hershey,PA,"Hershey, PA",5
1982-07-24,1982,07,24,July,Summer,New Orleans,LA,"New Orleans, LA",7
1982-07-24,1982,07,24,July,Summer,Providence,RI,"Providence, RI",12
1982-07-25,1982,07,25,July,Summer,Dolton,IL,"Dolton, IL",6
1982-07-25,1982,07,25,July,Summer,Horicon,WI,"Horicon, WI",8
1982-07-25,1982,07,25,July,Summer,Lafayette,LA,"Lafayette, LA",8
1982-07-25,1982,07,25,July,Summer,New Brunswick,NJ,"New Brunswick, NJ",11
1982-07-25,1982,07,25,July,Summer,Troy,NY,"Troy, NY",7
1982-07-26,1982,07,26,July,Summer,Houston,TX,"Houston, TX",7
1982-07-27,1982,07,27,July,Summer,Cleburne,TX,"Cleburne, TX",6
1982-07-28,1982,07,28,July,Summer,Monroe,LA,"Monroe, LA",7
1982-07-29,1982,07,29,July,Summer,Monroe,LA,"Monroe, LA",7
1982-07-30,1982,07,30,July,Summer,Mobile,AL,"Mobile, AL",6
1982-07-31,1982,07,31,July,Summer,Birmingham,AL,"Birmingham, AL",10
1982-07-31,1982,07,31,July,Summer,Cedar Rapids,IA,"Cedar Rapids, IA",7
1982-07-31,1982,07,31,July,Summer,Cheyenne,WY,"Cheyenne, WY",8
1982-07-31,1982,07,31,July,Summer,Lynn,MA,"Lynn, MA",28
1982-07-31,1982,07,31,July,Summer,Milwaukee,WI,"Milwaukee, WI",5
1982-07-31,1982,07,31,July,Summer,Rochester,NY,"Rochester, NY",10
1982-08-01,1982,08,01,August,Summer,Bradley,IL,"Bradley, IL",5
1982-08-01,1982,08,01,August,Summer,Decorah,IA,"Decorah, IA",6
1982-08-01,1982,08,01,August,Summer,Holyoke,MA,"Holyoke, MA",7
1982-08-01,1982,08,01,August,Summer,Kewanee,IL,"Kewanee, IL",6
1982-08-01,1982,08,01,August,Summer,Sioux City,IA,"Sioux City, IA",7
1982-08-02,1982,08,02,August,Summer,Dubuque,IA,"Dubuque, IA",8
1982-08-03,1982,08,03,August,Summer,Jamestown,NY,"Jamestown, NY",6
1982-08-04,1982,08,04,August,Summer,Minneapolis,MN,"Minneapolis, MN",8
1982-08-04,1982,08,04,August,Summer,Stillwater,MN,"Stillwater, MN",8
1982-08-04,1982,08,04,August,Summer,Toledo,OH,"Toledo, OH",47
1982-08-05,1982,08,05,August,Summer,Green Bay,WI,"Green Bay, WI",7
1982-08-05,1982,08,05,August,Summer,Indianapolis,IN,"Indianapolis, IN",7
1982-08-06,1982,08,06,August,Summer,Whitewater,WI,"DCI Midwest Championship Finals (A Class)",15
1982-08-06,1982,08,06,August,Summer,Whitewater,WI,"DCI Midwest Championship Prelims (Open Class)",30
1982-08-07,1982,08,07,August,Summer,Whitewater,WI,"DCI Midwest Championship Finals(Open Class)",12
1982-08-06,1982,08,06,August,Summer,Racine,WI,"Racine, WI",6
1982-08-06,1982,08,06,August,Summer,Rockford,IL,"Rockford, IL",7
1982-08-07,1982,08,07,August,Summer,Momence,IL,"Momence, IL",6
1982-08-07,1982,08,07,August,Summer,Scranton,PA,"Scranton, PA",8
1982-08-07,1982,08,07,August,Summer,Sheffield,PA,"Sheffield, PA",6
1982-08-08,1982,08,08,August,Summer,Michigan City,IN,"Michigan City, IN",11
1982-08-08,1982,08,08,August,Summer,Springfield,IL,"Springfield, IL",8
1982-08-09,1982,08,09,August,Summer,Bloomington,IN,"Bloomington, IN",10
1982-08-09,1982,08,09,August,Summer,Butler,PA,"Butler, PA",31
1982-08-09,1982,08,09,August,Summer,Evansville,IN,"Evansville, IN",7
